,Unnamed: 0,coding,group,title,score
726,126,3.0,politics_filtered_nov20,Trump Camp Outraged Georgia Recount Counted The Votes,2617
727,127,4.0,conservative_filtered_nov20,Intimidation Tactics Against Trump Lawyers Undermine Justice,30
728,128,4.0,politics_filtered_nov21,Trump's 'Death Star' strategy: Forcing a fight over states' electors,105
729,129,1.0,politics_filtered_nov20,The Case for Prosecuting Trump,160
730,130,3.0,politics_filtered_nov21,Trump steps on Michigan lawmakers' message in tweets after meeting,172
731,131,2.0,politics_filtered_nov19,Georgia expected to release results of Trump-Biden hand recount,580
732,132,5.0,politics_filtered_nov19,Trump Has Slashed Jobs At Nearly Every Federal Agency; Biden Promises a Reversal,124
733,133,7.0,politics_filtered_nov20,New York AG probes consulting payments to Ivanka that reduced Donald Trump's taxes,327
734,134,5.0,politics_filtered_nov19,Joe Biden says stimulus package stalled because Republicans fear retribution from Trump,57942
735,135,4.0,politics_filtered_nov19,The Only Way for Biden to ‘Move the Country Forward’ Is To Hold Trump To Account for his,884
736,136,6.0,politics_filtered_nov19,"Trump remains silent as US passes 250,000 COVID-19 deaths",148
737,137,4.0,conservative_filtered_nov20,"New York Times op-ed admits 'Trump was right,' Democrats 'wrong,' about keeping schools open ""Some things are true even though President Trump says them""",2194
738,138,4.0,politics_filtered_nov21,Trump’s last-ditch efforts to overturn results fail to make dent in Biden victory,80
739,139,4.0,conservative_filtered_nov19,"If Biden Can Take Power by Fraud, Our Republic Has Abolished Itself",365
740,140,4.0,conservative_filtered_nov21,Nancy Pelosi calls Trump a 'Psychopathic Nut',55
741,141,4.0,conservative_filtered_nov20,Do Trump’s Lawyers Know What They Are Doing?,1
742,142,3.0,conservative_filtered_nov19,Trump Campaign Requests Recount of Key Counties in Wisconsin,604
743,143,4.0,conservative_filtered_nov21,Chris Evans and Zach Braff Encourage Keeping Track of Trump ‘Enablers’,118
744,144,5.0,politics_filtered_nov21,"Rahm Emanuel Reportedly Being Considered for Biden's Cabinet, a Choice That Would Be a Slap in the Face to Black Voters",574
745,145,2.0,politics_filtered_nov19,Biden approaches 80 million votes in historic victory,16241
746,146,4.0,conservative_filtered_nov19,A Bad Sign? Trump Holds Blowout Clearance Sale On MAGA Hats,35
747,147,4.0,politics_filtered_nov21,"The Trump campaign’s much-hyped affidavit features a big, glaring error",587
748,148,2.0,conservative_filtered_nov19,"Ga. GOP: Biden got 9,626 votes in Dekalb County by mistake",897
749,149,2.0,politics_filtered_nov20,Joe Biden confirmed as Georgia winner after recount,58973
750,150,4.0,conservative_filtered_nov20,Atlanta Mayor Suggests Trump Would ‘Eat His Own Children’ To Advance Agenda | The Daily Wire,42
751,151,4.0,politics_filtered_nov19,Trump shared a video that featured a former administrator of QAnon's fringe message board spreading election misinformation,188
752,152,3.0,conservative_filtered_nov20,Tucker Carlson Unloads On Trump Lawyer Sidney Powell Over Wild Election Claims: The Truth Matters,270
753,153,5.0,conservative_filtered_nov20,Report: Biden’s proposed gun control plan could hit gun owners with $34 billion in taxes,8
754,154,4.0,conservative_filtered_nov20,Trump Legal Adviser Jenna Ellis Rips Media: ‘You Are Not Unbiased Jurors’,123
755,155,6.0,politics_filtered_nov21,"As world leaders meet to talk pandemic, Trump checks out and hits the links",398
756,156,3.0,politics_filtered_nov20,Romney accuses Trump of trying to ‘subvert the will of the people’ with election challenges,14129
757,157,3.0,politics_filtered_nov20,Trump’s Attempts to Overturn the Election Are Unparalleled in U.S. History,7835
758,158,6.0,politics_filtered_nov19,"Trump boasts coronavirus mortality rate is ‘85% down’ as US death toll hits 250,000",2727
759,159,6.0,politics_filtered_nov19,Whoopi Goldberg blasts Trump over COVID-19 spike: 'This blood is on his hands',202
760,160,4.0,politics_filtered_nov20,Shirkey and Chatfield: Your meeting with Trump is dangerous,231
761,0,1.0,politics_filtered_nov21,Trump's emotional state is 'quite fragile' after election loss,7814
762,1,1.0,politics_filtered_nov19,Chamber of Commerce CEO Tom Donohue urges Trump to not delay transition to Biden 'a moment longer',1252
763,2,1.0,politics_filtered_nov21,Twitter will hand @POTUS account to Biden on Inauguration Day,64
764,3,1.0,politics_filtered_nov21,Sen. Graham says Biden should have access to classified intelligence briefings,212
765,4,1.0,politics_filtered_nov20,Republican Senator Lamar Alexander urges Trump to begin Biden transition,8040
766,5,1.0,politics_filtered_nov21,"Blocked by Trump, Biden forced to use transition workarounds",125
767,6,1.0,politics_filtered_nov21,Biden will receive @POTUS Twitter account even if Trump refuses to concede,613
768,7,1.0,politics_filtered_nov21,"Business and World Leaders Move On as Trump Fights to Reverse Election | President-elect Joseph R. Biden Jr. is seizing the moment, not to aggressively confront the president he defeated, but to act presidential in his stead.",380
769,8,1.0,politics_filtered_nov21,Conservative News Site Warns Trump: 'Concede And Move On',2671
770,9,1.0,politics_filtered_nov20,Maryland Gov. Hogan: Trump’s refusal help Biden transition team is ‘outrageous’,159
771,10,1.0,politics_filtered_nov19,The next step is to start ignoring Trump altogether,3642
772,11,2.0,politics_filtered_nov19,"Georgia recount confirms Biden victory over Trump, says state election official",78
773,12,2.0,politics_filtered_nov19,Georgia election official says hand tally of presidential race affirms Biden’s lead over Trump,49
774,13,2.0,politics_filtered_nov21,Biden's popular vote lead over Trump stretches to more than 6m,1540
775,14,2.0,politics_filtered_nov20,Georgia certifies Biden as state's 2020 winner,387
776,15,2.0,politics_filtered_nov21,Biden's margin of victory widens as Trump's subversion efforts grow more frantic,1425
777,16,2.0,conservative_filtered_nov19,Georgia Audit Catches Third Batch Of Uncounted Votes Favoring Trump,503
778,17,2.0,politics_filtered_nov19,"JUST IN: Georgia Republican Secretary Of State Says ‘No Doubt’ Biden Won, Will Move To Certify Vote",77
779,18,2.0,conservative_filtered_nov19,"Michigan, 6:31 AM, 150,000 votes, 96% for Biden...nothing to see here",340
780,19,2.0,politics_filtered_nov19,Georgia Recount Confirms Biden Victory,61
781,20,2.0,politics_filtered_nov19,"Georgia election official says hand tally of presidential race is complete, the results affirm Biden’s lead over Trump",136
782,21,2.0,politics_filtered_nov19,Georgia manual recount confirms Biden victory,110
783,22,2.0,politics_filtered_nov21,Trump Camp Outraged Georgia Recount Counted The Votes,12341
784,23,2.0,politics_filtered_nov21,Trump options narrow as Michigan backs Biden win,798
785,24,2.0,conservative_filtered_nov20,"4th Georgia County Finds Memory Card With Uncounted Votes, Most for Biden",29
786,25,3.0,politics_filtered_nov20,Why Michigan’s Top Legislators Should Cancel that Meeting with Trump,2831
787,26,3.0,conservative_filtered_nov19,Trump invites GOP Michigan lawmakers to White House amid challenge to election results,33
788,27,3.0,politics_filtered_nov19,Attorneys Left Scratching Their Heads as Trump Campaign Lawyer Does the Unthinkable in Michigan,695
789,28,3.0,conservative_filtered_nov20,"Trump Lawyer Sidney Powell Responds to Tucker Carlson: 'He Was Insulting, Demanding and Rude'",1
790,29,3.0,politics_filtered_nov19,"Now 0 for 3 in lawsuits, the Republican Party just will not accept that Trump lost Arizona",461
791,30,3.0,politics_filtered_nov20,Biden campaign: Trump efforts to derail Michigan election results an 'abuse of office',1211
792,31,3.0,politics_filtered_nov19,Trump Campaign News Conference on Legal Challenges,513
793,32,3.0,politics_filtered_nov20,Trump and Rudy Giuliani’s lawsuits challenging the election are a clown show,181
794,33,3.0,politics_filtered_nov20,Biden Decries Trump Conduct as ‘Outrageous’,121
795,34,3.0,politics_filtered_nov21,Black Detroit voters sue Trump campaign over effort to invalidate election results,88
796,35,3.0,conservative_filtered_nov19,Trump-Appointed Judge Rejects Lin Wood’s ‘Creative’ Election Lawsuit in Georgia,11
797,36,3.0,conservative_filtered_nov20,Trump Campaign Lawyers: There Is a Pattern of Planned Voter Fraud in Multiple States,37
798,37,3.0,conservative_filtered_nov21,Trump voters back the President’s charges of election fraud led by Democrats,33
799,38,3.0,conservative_filtered_nov21,Trump Appears To Doubting Tucker And Lets Him Touch The Fraudulent Ballots Himself,27
800,39,3.0,politics_filtered_nov21,"Editorial: Trump’s effort to steal the election is a step toward fascism in America. If you call yourself a patriot, you can’t support it",4043
801,40,3.0,politics_filtered_nov20,Election security official fired by Trump claims Giuliani press conference ‘most dangerous’ in TV history,1153
802,41,3.0,politics_filtered_nov20,Romney blasts ‘undemocratic’ Trump for pressuring Republicans to overturn election,851
803,42,3.0,politics_filtered_nov20,Donald Trump’s Effort To Steal The Election Is Comically Stupid — And Extremely Dangerous,5451
804,43,3.0,politics_filtered_nov21,'Call his bluff': Edward Norton lays out poker-style Trump analysis we never expected,5008
805,44,3.0,politics_filtered_nov19,The Trump Campaign Is Paying For A Recount In Wisconsin — But Only In Areas With Large Black Populations,15494
806,45,3.0,politics_filtered_nov19,New shenanigans are afoot in Michigan as Trump tries to block certification of Biden’s win,597
807,46,3.0,politics_filtered_nov20,Tucker Carlson Asked a Trump Campaign Lawyer for Proof and That’s When She Shut Him Down,95
808,47,3.0,politics_filtered_nov19,Trump's election lawsuits plagued by elementary errors,107
809,48,3.0,politics_filtered_nov19,Hmm...Michigan Republicans Backtracked on Certifying Election After Receiving Call From Trump,343
810,49,3.0,politics_filtered_nov20,Michigan GOP lawmakers heckled on arrival for White House meeting | The meeting comes as Trump's lawyers call for state legislatures to name electors for Trump in states Biden won.,78
811,50,3.0,conservative_filtered_nov19,Trump campaign lawyer under protection following ‘threats of harm’,238
812,51,3.0,politics_filtered_nov20,Trump personally called two Republicans who now oppose certifying Detroit-area votes,33411
813,52,3.0,politics_filtered_nov19,Donald Trump Will Try To Convince State Republicans to Change Electoral College Rules to Win: Report,189
814,53,3.0,politics_filtered_nov20,"Giuliani Presser Was ‘Most Dangerous’ TV In US History, Says Security Expert Trump Fired",3354
815,54,3.0,politics_filtered_nov21,Conspiracy theories are Trump ‘weapons’ in desperate bid to cling to power,952
816,55,3.0,politics_filtered_nov19,It's Donald Trump vs. democracy. Which side are you on?,679
817,56,3.0,politics_filtered_nov19,"As Trump campaign challenges election results, El Paso has a different question: Where is our money?",2503
818,57,3.0,politics_filtered_nov21,CNN's Brianna Keilar rolls the tape on Donald Trump's history of baselessly claiming election fraud,2851
819,58,3.0,politics_filtered_nov20,An attorney leading Trump's attempt to subvert the election results is a longtime QAnon supporter,3846
820,59,3.0,conservative_filtered_nov21,"Romney on Trump election tactics: 'Difficult to imagine a worse, more undemocratic action' by president",40
821,60,3.0,politics_filtered_nov19,Judge Denies Trump’s Request for Second Hand Recount in Georgia,437
822,61,3.0,politics_filtered_nov19,Arizona's Top Election Official Said She's Getting Violent Threats Due To Trump's Lies,3088
823,62,3.0,politics_filtered_nov20,"Biden lawyer says there's ""no chance"" that Trump's ""pathetic"" Electoral College effort works",634
824,63,3.0,politics_filtered_nov19,Wisconsin election official: We shouldn't water Trump's 'plant of baloney',570
825,64,3.0,politics_filtered_nov20,Hoyer on Trump election challenges: 'I think this borders on treason',7141
826,65,3.0,conservative_filtered_nov20,Giuliani: ‘Massive Fraud’: Trump lawyers present chapter and verse in presser,31
827,66,3.0,politics_filtered_nov19,Trump's Michigan con: His supporters are so blinded by racism they keep falling for it,366
828,67,3.0,conservative_filtered_nov19,Giuliani: 'National Conspiracy' by Democrat-Run Cities to Steal Election. Has evidence of scheme to steal key battleground states for Biden.,2
829,68,3.0,politics_filtered_nov21,Michigan Group Sues Trump for Disenfranchising Black Voters,221
830,69,3.0,politics_filtered_nov20,Rudy Giuliani straight-up asked a federal judge to ignore Pennsylvania voters and declare Trump won the state,25679
831,70,3.0,politics_filtered_nov20,Trump is past exploring legal options. He’s using lies and chicanery to try to undo his defeat.,1211
832,71,3.0,politics_filtered_nov20,Donald Trump Will Try To Convince State Republicans to Change Electoral College Rules to Win: Report,2123
833,72,3.0,politics_filtered_nov20,Mitt Romney calls Trump's attempt to overturn Michigan election 'undemocratic',464
834,73,3.0,conservative_filtered_nov21,"Kayleigh McEnany Obliterates Both Dems, Media for Hypocrisy Over Election Results, Completely Levels CNN Reporter: ""Where were the calls for unity and a peaceful transition when President Trump was elected in 2016?""",64
835,74,3.0,conservative_filtered_nov19,Trump Campaign Lawyers: There is a Pattern of Planned Voter Fraud in Multiple States,247
836,75,3.0,politics_filtered_nov19,Trump’s coup might not work. But he may pave the way for the next failed candidate.,3305
837,76,3.0,conservative_filtered_nov19,"Horowitz: Doesn’t pass Joe Biden’s ‘smell test’: With 2 major Georgia county errors, how can we trust the election results?",286
838,77,3.0,politics_filtered_nov21,Michigan group sues Trump campaign citing disenfranchisement of Black voters - The plaintiffs say the campaign's legal challenges to the election violated their voting rights.,2430
839,78,3.0,conservative_filtered_nov20,Donald Trump Called to Support Michigan Canvassing Board Members After Threats,684
840,79,3.0,politics_filtered_nov21,"Here’s when Biden’s win becomes official — and how Trump is trying to prevent that | With key deadlines looming, derailing the certification of results is part of the president’s strategy",89
841,80,3.0,politics_filtered_nov21,Republicans demand Michigan delay certifying Biden win for ‘audit’ of Detroit vote,47
842,81,3.0,politics_filtered_nov21,"No, Venezuelan communists did not interfere in the election. Yes, Trump’s legal team claimed that.",3374
843,82,3.0,conservative_filtered_nov19,Trump Lawyer in PA Placed Under Protection After ‘Threats of Harm’,64
844,83,3.0,politics_filtered_nov19,President Trump invites Michigan GOP leaders to White House,148
845,84,3.0,politics_filtered_nov19,"There are three parts to Donald Trump’s endgame, Anthony Scaramucci says. ‘He’s only as powerful as his willing accomplices,' former White House director of communications says",138
846,85,3.0,politics_filtered_nov19,CEOs abandon Trump,5640
847,86,4.0,politics_filtered_nov20,Trump Is No Longer the Problem. His Army of Followers Is.,536
848,87,4.0,politics_filtered_nov19,Harvard students urge leadership to bar Trump officials from campus,14782
849,88,4.0,politics_filtered_nov20,"After Years of Watching ‘Trump Show,’ TV News Starts to Turn it Off",73
850,89,4.0,politics_filtered_nov19,Ivanka Trump's Ex-Best Friend Says Donald Trump Had a 'Photographic Memory' for Her Body Changes,361
851,90,4.0,conservative_filtered_nov19,"After Insulting Trump Voters For Years, NYT Writer Complains Reaching Out To Them Is A 'Waste Of Time'",34
852,91,4.0,conservative_filtered_nov20,Whoa: Nearly a Third of Democrats Believe the Election Was Stolen From Trump,51
853,92,4.0,politics_filtered_nov19,Twitter Reminds Matt Gaetz Of ‘Lock Her Up’ After He Slams Calls For Jailing Trump,859
854,93,4.0,conservative_filtered_nov21,Hispanic Voters in Florida Feel Election Was Stolen from Trump,747
855,94,4.0,politics_filtered_nov20,Atlanta mayor: Trump would 'eat his own children' if it helped him,6876
856,95,4.0,conservative_filtered_nov21,[Not Satire] National Democratic Party official suggests re-education for Trump supporters: 'How do you deprogram 75 million people?',1795
857,96,4.0,politics_filtered_nov19,"‘Reach Out to Trump Supporters,’ They Said. I Tried. | I give up.",37591
858,97,4.0,conservative_filtered_nov20,"Facebook's Election Fact Checker Honored Biden In 2017, Employees Donated EXCLUSIVELY to Democrats in 2020",471
859,98,4.0,conservative_filtered_nov21,Elected DNC Member Floats Re-Education Camps for Trump Supporters,89
860,99,4.0,politics_filtered_nov19,Rudy Giuliani claims without proof Trump won Wisconsin 'by a good margin',139
861,100,4.0,politics_filtered_nov19,The GOP’s Big Self-Own - Republican support for Trump’s election-fraud claims isn’t just damaging to Biden and democracy—it’s damaging to Republicans too.,403
862,101,4.0,politics_filtered_nov19,Obama Says He Expected Trump Would Only Be One-Term President: 'I Was Right about That',1048
863,102,4.0,conservative_filtered_nov21,Berkeley professor sparks outrage by claiming Trump supporters who have an 'indifference' to COVID are like Germans who 'ignored and profited from the Holocaust',527
864,103,4.0,conservative_filtered_nov21,Brian Williams mocks Geraldo Rivera suggestion to name COVID-19 vaccine after Trump,18
865,104,4.0,conservative_filtered_nov20,Berkeley Prof Compares Trump Supporters to Germans Under Nazi Rule and likens coronavirus pandemic to the Holocaust,28
866,105,4.0,conservative_filtered_nov20,Obama’s Grotesque Self-Revisionism -- The former president's assessment of Trump ignores his own administration’s lawlessness.,315
867,106,4.0,politics_filtered_nov21,Barack Obama: ‘Donald Trump and I tell very different stories about America’,4607
868,107,4.0,politics_filtered_nov19,"Trump's rhetoric is ""so similar"" to Jim Jones, says woman who fled Jonestown cult",50443
869,108,5.0,politics_filtered_nov21,"G20 leaders meet to discuss help for poorest nations in post-Covid world, Trump golfs",399
870,109,5.0,politics_filtered_nov21,"Steven Mnuchin Swears He’s Not Tanking the Economy Just to F--k Over Joe Biden: Strangely, not everyone believes him.",9163
871,110,5.0,politics_filtered_nov19,"Senate Confirms Trump Nominee, 33, to Lifetime Judgeship Despite ‘Not Qualified’ Rating and Dearth of Trial Experience",20993
872,111,5.0,politics_filtered_nov21,Biden to work to end executions as government sets 3 more,71
873,112,5.0,politics_filtered_nov21,‘Something very historical’: Push for diverse Biden Cabinet,62
874,113,5.0,politics_filtered_nov20,"Biden is considering making Merrick Garland, denied Supreme Court seat, the attorney general",157
875,114,5.0,politics_filtered_nov19,Push for Biden to cancel student debt using executive order grows,75
876,115,5.0,politics_filtered_nov21,"Paris agreement gets 'new lease on life' under Biden, climate advocates say",134
877,116,5.0,conservative_filtered_nov20,Top Border Officials Warn About Disastrous Effects of Biden's Promise to Stop Building the Border Wall,41
878,117,5.0,politics_filtered_nov21,Trump Using Last Days to Lock in Policies and Make Biden’s Task More Difficult,473
879,118,5.0,politics_filtered_nov20,Black Bankers Push Biden Team to Secure Top Jobs for Minorities,42
880,119,5.0,conservative_filtered_nov19,'Climate action is tied to reproductive justice': AOC says the Biden administration has committed to a $2 trillion climate plan,12
881,120,5.0,politics_filtered_nov21,Biden could announce Cabinet picks as soon as next week,31
882,121,5.0,politics_filtered_nov20,Biden says Trump 'will go down in history as being one of the most irresponsible presidents',2034
883,122,5.0,conservative_filtered_nov20,"Major LGBT Group Urges Biden to Strip Accreditation of Christian Schools, Colleges",186
884,123,5.0,politics_filtered_nov19,"Mnuchin to End Some Fed Emergency Programs, Limiting Biden",164
885,124,5.0,conservative_filtered_nov19,"Larry Elder: ""Biden to ‘Racist’ Trump Voters: ‘Let’s Heal’""",39
886,125,5.0,politics_filtered_nov19,Biden says Trump 'will go down in history as being one of the most irresponsible presidents',403
887,126,5.0,politics_filtered_nov21,The Fed Could Help Cash-Strapped Cities and States. Mnuchin Has Other Ideas. | The lame-duck Treasury secretary seems to want to sabotage Biden’s ability to stave off the pandemic’s economic impacts.,290
888,127,5.0,politics_filtered_nov20,'Monstrous Behavior': Mnuchin Slammed for Biden 'Snub' That Could Sabotage US Economic Recovery,335
889,128,5.0,conservative_filtered_nov20,Trump Administration To Unveil Drug Price Regs,18
890,129,5.0,conservative_filtered_nov21,‘Enormously insulting’: Sanders warns Biden not to shut out progressives,19
891,130,5.0,politics_filtered_nov19,Biden says Trump will be remembered as ‘one of the most irresponsible presidents in American history’,251
892,131,5.0,politics_filtered_nov19,239 groups urge Biden to use executive power to cancel student debt on first day in office,1840
893,132,5.0,politics_filtered_nov20,Astra Taylor: Biden Can Cancel Student Debt on Day One. Movements Must Make Him Do It.,78
894,133,5.0,conservative_filtered_nov20,Biden Deputy Chief of Staff Pushed 'Mandatory' Firearm Buybacks,11
895,134,5.0,politics_filtered_nov21,Romney vs. Chachi? Actor Scott Baio threatens to run against Utah senator in 2024 over Trump rebuke.,65
896,135,5.0,conservative_filtered_nov19,Biden Says He Will Admit and Grant Permanent Status to Immigrants Who Go on Food Stamps and Medicaid,34
897,136,5.0,politics_filtered_nov19,Biden calls Trump ‘most irresponsible president in American history’,1168
898,137,5.0,politics_filtered_nov21,Trump privately plots his next act - including a potential 2024 rematch,37
899,138,5.0,politics_filtered_nov20,"If Biden wants unity, he must first hold Trump accountable",16838
900,139,6.0,politics_filtered_nov21,More GOP Senators Have COVID Than Have Acknowledged That Joe Biden Won,76157
901,140,6.0,conservative_filtered_nov19,"New York Times op-ed admits 'Trump was right,' Democrats 'wrong,' about keeping schools open ""Some things are true even though President Trump says them""",2132
902,141,6.0,politics_filtered_nov20,"Governors meet with Biden to discuss plan to combat virus — Gov. Larry Hogan, R-Md., was one of a number of governors who met with President-elect Biden on Thursday to talk about combating the coronavirus. Gov. Hogan joins Morning Joe to discuss the meeting.",117
903,142,6.0,politics_filtered_nov20,Trump lawyer Rudy Giuliani's son Andrew tests positive for Covid after attending press conference,151
904,143,6.0,politics_filtered_nov21,Biden wades into coronavirus relief fight,52
905,144,6.0,politics_filtered_nov20,Trump administration cuts off emergency Federal Reserve programs as coronavirus cases spike,662
906,145,6.0,politics_filtered_nov20,Biden wants Congress to pass emergency COVID aid this year,83
907,146,6.0,politics_filtered_nov19,Biden says the Trump White House won't give him COVID stockpile information. Here it is.,961
908,147,6.0,politics_filtered_nov21,Trump skips G20 pandemic event to visit golf club as virus ravages US,598
909,148,7.0,conservative_filtered_nov21,Bo Erickson of CBS asks Biden about his son. He says it's just a smear campaign.,25
910,149,7.0,politics_filtered_nov21,Neal Katyal: All of Trump’s criminal immunity expires in about 60 days,10360
911,150,7.0,politics_filtered_nov20,"New York officials are now said to be investigating some of Trump's tax write-offs, including consulting fees that appeared to go to his daughter Ivanka",3827
912,151,7.0,politics_filtered_nov20,Weissmann: Citizen Trump should be prosecuted for obstructing Special Counsel Mueller,3058
913,152,7.0,politics_filtered_nov19,A Pro-Trump ‘Scam PAC’ Got a Huge Taxpayer Bailout,210
914,153,8.0,conservative_filtered_nov20,Trump Admin Brings Hammer Down on 'Anti-Semitic' Movement Targeting Israel,84
915,154,8.0,politics_filtered_nov20,"Trump should quit and 'not be embarrassing', Czech president says.",11801
916,155,8.0,conservative_filtered_nov21,Ilhan Omar Urges Biden To ‘Reverse’ President Trump’s Middle East Agreements,24
917,156,8.0,conservative_filtered_nov21,Merkel's Germany Tells Trump Not to Bring Troops Home from Afghanistan,59
918,157,8.0,conservative_filtered_nov19,Satire: Obama Horrified As Trump Undoes His Years Of Hard Work Bombing The Middle East,1254
919,158,8.0,conservative_filtered_nov21,Joe Biden's 'Vote Joe' website defaced by Turkish Hackers,188
920,159,8.0,politics_filtered_nov20,"World leaders have moved on from Trump, says Eurasia Group president — Ian Bremmer of the Eurasia Group says that world leaders have moved on from the Trump presidency and are preparing for President-elect Biden.",99
921,160,8.0,politics_filtered_nov21,Pompeo’s Grotesque Farewell Party in Israel Shows That the Trump Team Knows It's Over — Pompeo used his visit to Israel and the settlements to push forward his pet ideological project and advance his post-Trump political career.,217
